collect_scheduled_date,collect_token,datetime_from,datetime_to,pickup_date,Creation Date,Modified Date,dependents_qty,household,preferred_contact_methods,preferred_languages,sex,status,year_month,dw,age_group,days_since_last_pickup,days_diff_scheduled_actual,rescheduled_flag,month,total_visits,avg_days_between_pickups,is_single_pickup,return_binary,distance_to_center,location_cluster
2024-02-29 4:00,2TUYWF,2024-02-29 4:00,2024-02-29 4:00,2024-02-28 19:00,2024-01-29 18:27,2024-02-28 19:00,6,yes,"WhatsApp , Phone Call","Somali , English",Female,Active,Feb-24,yes,"[35, 40)",30,-1,1,2,9,30,FALSE,Yes,6.535265665989897,2
2024-03-28 3:00,CU7ITR,2024-03-28 3:00,2024-03-28 3:00,2024-03-28 19:05,2024-01-29 18:27,2024-03-28 19:05,6,yes,"WhatsApp , Phone Call","Somali , English",Female,Active,Mar-24,yes,"[35, 40)",29,0,1,3,9,30,FALSE,No,6.535265665989897,2
2024-05-28 3:00,YM47HM,2024-05-28 3:00,2024-05-28 3:00,2024-05-29 16:17,2024-01-29 18:27,2024-05-29 16:17,6,yes,"WhatsApp , Phone Call","Somali , English",Female,Active,May-24,yes,"[35, 40)",61,1,1,5,9,30,FALSE,Yes,6.535265665989897,2
2024-05-28 3:00,YM47HM,2024-05-28 3:00,2024-05-28 3:00,2024-05-29 16:17,2024-07-30 21:33,2024-08-02 11:34,6,yes,"WhatsApp , Phone Call","Somali , English",Female,Active,May-24,yes,"[35, 40)",0,1,1,5,9,30,FALSE,Yes,6.535265665989897,2
2024-07-04 3:00,LRB01M,2024-07-04 3:00,2024-07-04 3:00,2024-07-03 17:07,2024-01-29 18:27,2024-07-03 17:07,6,yes,"WhatsApp , Phone Call","Somali , English",Female,Active,Jul-24,yes,"[35, 40)",35,-1,1,7,9,30,FALSE,Yes,6.535265665989897,2
2024-07-04 3:00,LRB01M,2024-07-04 3:00,2024-07-04 3:00,2024-07-03 17:07,2024-07-30 21:33,2024-08-02 11:27,6,yes,"WhatsApp , Phone Call","Somali , English",Female,Active,Jul-24,yes,"[35, 40)",0,-1,1,7,9,30,FALSE,Yes,6.535265665989897,2
2024-08-04 3:00,TRYRXH,2024-08-04 3:00,2024-08-04 3:00,2024-07-30 17:02,2024-01-29 18:27,2024-07-30 17:02,6,yes,"WhatsApp , Phone Call","Somali , English",Female,Active,Jul-24,yes,"[35, 40)",26,-5,1,7,9,30,FALSE,No,6.535265665989897,2
2023-12-04 4:00,PV9ZOA,2023-12-04 4:00,2023-12-04 4:00,2023-12-04 15:59,2023-12-04 15:58,2024-02-19 10:18,4,yes,"SMS , WhatsApp",Arabic,Female,Active,Dec-23,yes,"[25, 30)",0,0,1,12,8,34.857142857142854,FALSE,Yes,4.884955293,2
2024-01-08 4:00,G189KY,2024-01-08 4:00,2024-01-08 4:00,2024-01-08 15:48,2024-01-08 15:48,2024-02-19 10:08,4,yes,"SMS , WhatsApp",Arabic,Female,Active,Jan-24,yes,"[25, 30)",34,0,1,1,8,34.857142857142854,FALSE,Yes,4.884955293,2
2024-02-08 4:00,8O083C,2024-02-08 4:00,2024-02-08 4:00,2024-02-08 15:12,2024-01-08 15:48,2024-02-19 10:08,4,yes,"SMS , WhatsApp",Arabic,Female,Active,Feb-24,yes,"[25, 30)",30,0,1,2,8,34.857142857142854,FALSE,Yes,4.884955293,2
2024-03-08 4:00,82ERKH,2024-03-08 4:00,2024-03-08 4:00,2024-03-12 17:41,2024-01-08 15:48,2024-03-12 17:41,4,yes,"SMS , WhatsApp",Arabic,Female,Active,Mar-24,yes,"[25, 30)",33,4,1,3,8,34.857142857142854,FALSE,Yes,4.884955293,2
2024-05-08 3:00,PO5S0I,2024-05-08 3:00,2024-05-08 3:00,2024-05-08 14:40,2024-01-08 15:48,2024-05-08 14:40,4,yes,"SMS , WhatsApp",Arabic,Female,Active,May-24,yes,"[25, 30)",56,0,1,5,8,34.857142857142854,FALSE,No,4.884955293,2
2024-07-08 3:00,9VABX0,2024-07-08 3:00,2024-07-08 3:00,2024-07-08 15:49,2024-01-08 15:48,2024-07-08 15:49,4,yes,"SMS , WhatsApp",Arabic,Female,Active,Jul-24,yes,"[25, 30)",61,0,1,7,8,34.857142857142854,FALSE,Yes,4.884955293,2
2024-07-08 3:00,9VABX0,2024-07-08 3:00,2024-07-08 3:00,2024-07-08 15:49,2024-07-30 21:33,2024-08-02 11:24,4,yes,"SMS , WhatsApp",Arabic,Female,Active,Jul-24,yes,"[25, 30)",0,0,1,7,8,34.857142857142854,FALSE,Yes,4.884955293,2
2024-08-08 3:00,IAGXLF,2024-08-08 3:00,2024-08-08 3:00,2024-08-08 14:42,2024-01-08 15:48,2024-08-08 14:42,4,yes,"SMS , WhatsApp",Arabic,Female,Active,Aug-24,yes,"[25, 30)",30,0,1,8,8,34.857142857142854,FALSE,No,4.884955293,2
2023-11-27 4:00,29OGZD,2023-11-27 4:00,2023-11-27 4:00,2023-11-27 19:31,2023-11-27 18:09,2024-02-19 10:21,4,yes,SMS,"Somali , English",Female,Active,Nov-23,yes,"[35, 40)",0,0,1,11,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2023-12-27 4:00,X7SP6U,2023-12-27 4:00,2023-12-27 4:00,2023-12-27 17:32,2023-12-27 17:32,2024-02-19 10:11,4,yes,SMS,"Somali , English",Female,Active,Dec-23,yes,"[35, 40)",29,0,1,12,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-01-29 4:00,K1R8LP,2024-01-29 4:00,2024-01-29 4:00,2024-01-29 17:52,2024-01-29 17:52,2024-02-19 10:00,4,yes,SMS,"Somali , English",Female,Active,Jan-24,yes,"[35, 40)",33,0,1,1,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-02-29 4:00,ONKZ1Y,2024-02-29 4:00,2024-02-29 4:00,2024-02-29 15:35,2024-01-29 17:52,2024-02-29 15:35,4,yes,SMS,"Somali , English",Female,Active,Feb-24,yes,"[35, 40)",30,0,1,2,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-03-29 3:00,DCXX9X,2024-03-29 3:00,2024-03-29 3:00,2024-03-27 16:36,2024-01-29 17:52,2024-03-27 16:36,4,yes,SMS,"Somali , English",Female,Active,Mar-24,yes,"[35, 40)",27,-2,1,3,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-04-29 3:00,VWXNU9,2024-04-29 3:00,2024-04-29 3:00,2024-05-01 15:52,2024-01-29 17:52,2024-05-01 15:52,4,yes,SMS,"Somali , English",Female,Active,May-24,yes,"[35, 40)",34,2,1,5,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-05-02 3:00,EUG9IH,2024-05-02 3:00,2024-05-02 3:00,2024-05-01 15:53,2024-01-29 17:52,2024-05-01 15:53,4,yes,SMS,"Somali , English",Female,Active,May-24,yes,"[35, 40)",0,-1,1,5,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-05-02 3:00,2O98UI,2024-05-02 3:00,2024-05-02 3:00,2024-05-01 15:54,2024-01-29 17:52,2024-05-01 15:54,4,yes,SMS,"Somali , English",Female,Active,May-24,yes,"[35, 40)",0,-1,1,5,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-08-05 3:00,D0U7GT,2024-08-05 3:00,2024-08-05 3:00,2024-06-05 14:59,2024-01-29 17:52,2024-06-05 15:00,4,yes,SMS,"Somali , English",Female,Active,Jun-24,yes,"[35, 40)",34,-61,1,6,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-08-05 3:00,D0U7GT,2024-08-05 3:00,2024-08-05 3:00,2024-06-05 14:59,2024-07-30 21:33,2024-08-02 11:30,4,yes,SMS,"Somali , English",Female,Active,Jun-24,yes,"[35, 40)",0,-61,1,6,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-07-05 3:00,AC9T61,2024-07-05 3:00,2024-07-05 3:00,2024-07-08 14:52,2024-01-29 17:52,2024-07-08 14:52,4,yes,SMS,"Somali , English",Female,Active,Jul-24,yes,"[35, 40)",32,3,1,7,12,19.90909090909091,FALSE,Yes,0.4186733549199085,0
2024-07-05 3:00,AC9T61,2024-07-05 3:00,2024-07-05 3:00,2024-07-08 14:52,2024-07-30 21:33,2024-08-02 11:27,4,yes,SMS,"Somali , English",Female,Active,Jul-24,yes,"[35, 40)",0,3,1,7,12,19.90909090909091,FALSE,No,0.4186733549199085,0
2023-11-20 4:00,RGRI9V,2023-11-20 4:00,2023-11-20 4:00,2023-11-20 16:09,2023-11-20 16:09,2024-02-19 10:25,1,yes,SMS,"English , Somali",Male,Closed,Nov-23,yes,"[60, 65)",0,0,1,11,3,46.5,FALSE,No,0.5825453711188943,0
2024-01-23 4:00,N0AW9F,2024-01-23 4:00,2024-01-23 4:00,2024-01-23 15:48,2024-01-23 15:48,2024-02-19 10:02,1,yes,SMS,"English , Somali",Male,Closed,Jan-24,yes,"[60, 65)",63,0,1,1,3,46.5,FALSE,Yes,0.5825453711188943,0
2024-02-23 4:00,484CBX,2024-02-23 4:00,2024-02-23 4:00,2024-02-22 18:15,2024-01-23 15:48,2024-02-22 18:15,1,yes,SMS,"English , Somali",Male,Closed,Feb-24,yes,"[60, 65)",30,-1,1,2,3,46.5,FALSE,No,0.5825453711188943,0
2023-11-30 4:00,V7RI8Q,2023-11-30 4:00,2023-11-30 4:00,2023-11-30 17:14,2023-11-30 17:13,2024-02-19 10:19,4,yes,SMS,Arabic,Female,Active,Nov-23,yes,"[40, 45)",0,0,1,11,6,48,FALSE,Yes,8.167129782,4
2024-01-09 4:00,ACUWQF,2024-01-09 4:00,2024-01-09 4:00,2024-01-09 18:18,2024-01-09 18:17,2024-02-19 10:07,4,yes,SMS,Arabic,Female,Active,Jan-24,yes,"[40, 45)",40,0,1,1,6,48,FALSE,Yes,8.167129782,4
2024-02-12 4:00,W95HPO,2024-02-12 4:00,2024-02-12 4:00,2024-02-12 17:58,2024-02-12 17:58,2024-02-19 9:55,4,yes,SMS,Arabic,Female,Active,Feb-24,yes,"[40, 45)",33,0,1,2,6,48,FALSE,Yes,8.167129782,4
2024-03-18 14:49,IFUXA7,2024-03-18 14:49,2024-03-18 14:49,2024-03-18 14:49,2024-03-18 14:49,2024-03-18 14:49,4,yes,SMS,Arabic,Female,Active,Mar-24,yes,"[40, 45)",34,0,0,3,6,48,FALSE,Yes,8.167129782,4
2024-04-12 3:00,XNV8CK,2024-04-12 3:00,2024-04-12 3:00,2024-04-29 14:05,2024-02-12 17:59,2024-04-29 14:05,4,yes,SMS,Arabic,Female,Active,Apr-24,yes,"[40, 45)",41,17,1,4,6,48,FALSE,No,8.167129782,4
2024-07-12 3:00,Y57V2I,2024-07-12 3:00,2024-07-12 3:00,2024-07-30 15:34,2024-02-12 17:59,2024-07-30 15:34,4,yes,SMS,Arabic,Female,Active,Jul-24,yes,"[40, 45)",92,18,1,7,6,48,FALSE,No,8.167129782,4
2023-11-14 4:00,R1E2RJ,2023-11-14 4:00,2023-11-14 4:00,2023-11-14 16:17,2023-11-14 16:17,2024-02-19 10:28,5,yes,SMS,Arabic,Male,Active,Nov-23,yes,"[40, 45)",0,0,1,11,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2023-12-18 4:00,TD5G94,2023-12-18 4:00,2023-12-18 4:00,2023-12-18 15:48,2023-12-18 15:48,2024-02-19 10:14,5,yes,SMS,Arabic,Male,Active,Dec-23,yes,"[40, 45)",33,0,1,12,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-01-18 4:00,MQC5NL,2024-01-18 4:00,2024-01-18 4:00,2024-01-18 18:50,2023-12-18 15:48,2024-02-19 10:14,5,yes,SMS,Arabic,Male,Active,Jan-24,yes,"[40, 45)",31,0,1,1,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-02-26 15:19,QU6J81,2024-02-26 15:19,2024-02-26 15:19,2024-02-26 15:40,2024-02-26 15:40,2024-02-26 15:40,5,yes,SMS,Arabic,Male,Active,Feb-24,yes,"[40, 45)",38,0,1,2,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-03-18 3:00,V23NZF,2024-03-18 3:00,2024-03-18 3:00,2024-03-25 17:24,2023-12-18 15:48,2024-03-25 17:24,5,yes,SMS,Arabic,Male,Active,Mar-24,yes,"[40, 45)",28,7,1,3,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-04-18 3:00,536NP7,2024-04-18 3:00,2024-04-18 3:00,2024-04-24 17:34,2023-12-18 15:48,2024-04-24 17:34,5,yes,SMS,Arabic,Male,Active,Apr-24,yes,"[40, 45)",30,6,1,4,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-05-24 3:00,PUHOUB,2024-05-24 3:00,2024-05-24 3:00,2024-05-22 16:54,2023-12-18 15:48,2024-05-22 16:54,5,yes,SMS,Arabic,Male,Active,May-24,yes,"[40, 45)",27,-2,1,5,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-06-22 3:00,4XTLHU,2024-06-22 3:00,2024-06-22 3:00,2024-06-26 14:57,2023-12-18 15:48,2024-06-26 14:57,5,yes,SMS,Arabic,Male,Active,Jun-24,yes,"[40, 45)",34,4,1,6,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-06-22 3:00,4XTLHU,2024-06-22 3:00,2024-06-22 3:00,2024-06-26 14:57,2024-07-30 21:33,2024-08-02 11:21,5,yes,SMS,Arabic,Male,Active,Jun-24,yes,"[40, 45)",0,4,1,6,10,27.55555555555556,FALSE,Yes,6.510091324647092,0
2024-07-26 3:00,DEFAN2,2024-07-26 3:00,2024-07-26 3:00,2024-07-23 17:52,2023-12-18 15:48,2024-07-23 17:52,5,yes,SMS,Arabic,Male,Active,Jul-24,yes,"[40, 45)",27,-3,1,7,10,27.55555555555556,FALSE,No,6.510091324647092,0
2023-11-27 4:00,VF68T9,2023-11-27 4:00,2023-11-27 4:00,2023-11-27 18:49,2023-11-27 18:49,2024-02-19 10:21,4,yes,SMS,"Arabic , English",Male,Active,Nov-23,yes,"[25, 30)",0,0,1,11,11,24.9,FALSE,Yes,9.858528838668512,4
2023-12-27 4:00,8NZ1KS,2023-12-27 4:00,2023-12-27 4:00,2024-01-04 17:51,2023-11-27 18:49,2024-02-19 10:21,4,yes,SMS,"Arabic , English",Male,Active,Jan-24,yes,"[25, 30)",37,8,1,1,11,24.9,FALSE,Yes,9.858528838668512,4
2024-02-12 4:00,4JAJRM,2024-02-12 4:00,2024-02-12 4:00,2024-02-12 17:00,2024-02-12 17:00,2024-02-19 9:55,4,yes,SMS,"Arabic , English",Male,Active,Feb-24,yes,"[25, 30)",38,0,1,2,11,24.9,FALSE,Yes,9.858528838668512,4
2024-05-12 3:00,I0ZR6A,2024-05-12 3:00,2024-05-12 3:00,2024-03-19 15:50,2024-02-12 17:00,2024-03-19 15:50,4,yes,SMS,"Arabic , English",Male,Active,Mar-24,yes,"[25, 30)",35,-54,1,3,11,24.9,FALSE,Yes,9.858528838668512,4
2024-03-12 3:00,E0IB7Q,2024-03-12 3:00,2024-03-12 3:00,2024-03-19 15:56,2024-02-12 17:00,2024-03-19 15:56,4,yes,SMS,"Arabic , English",Male,Active,Mar-24,yes,"[25, 30)",0,7,1,3,11,24.9,FALSE,Yes,9.858528838668512,4
2024-04-12 3:00,IWKEAF,2024-04-12 3:00,2024-04-12 3:00,2024-04-16 14:25,2024-02-12 17:00,2024-04-16 14:25,4,yes,SMS,"Arabic , English",Male,Active,Apr-24,yes,"[25, 30)",27,4,1,4,11,24.9,FALSE,Yes,9.858528838668512,4
2024-05-28 15:24,6NAC39,2024-05-28 15:24,2024-05-28 15:24,2024-05-28 15:25,2024-05-28 15:25,2024-05-28 15:25,4,yes,SMS,"Arabic , English",Male,Active,May-24,yes,"[25, 30)",42,0,1,5,11,24.9,FALSE,Yes,9.858528838668512,4
2024-05-28 15:24,6NAC39,2024-05-28 15:24,2024-05-28 15:24,2024-05-28 15:25,2024-07-30 21:33,2024-08-02 11:23,4,yes,SMS,"Arabic , English",Male,Active,May-24,yes,"[25, 30)",0,0,1,5,11,24.9,FALSE,Yes,9.858528838668512,4
2024-07-05 3:00,1MJ8JZ,2024-07-05 3:00,2024-07-05 3:00,2024-07-04 16:39,2024-02-12 17:00,2024-07-04 16:39,4,yes,SMS,"Arabic , English",Male,Active,Jul-24,yes,"[25, 30)",37,-1,1,7,11,24.9,FALSE,Yes,9.858528838668512,4
2024-07-05 3:00,1MJ8JZ,2024-07-05 3:00,2024-07-05 3:00,2024-07-04 16:39,2024-07-30 21:33,2024-08-02 11:22,4,yes,SMS,"Arabic , English",Male,Active,Jul-24,yes,"[25, 30)",0,-1,1,7,11,24.9,FALSE,Yes,9.858528838668512,4
2024-08-05 3:00,6PHYTZ,2024-08-05 3:00,2024-08-05 3:00,2024-08-07 16:11,2024-07-30 21:33,2024-08-07 16:11,4,yes,SMS,"Arabic , English",Male,Active,Aug-24,yes,"[25, 30)",33,2,1,8,11,24.9,FALSE,No,9.858528838668512,4
2023-11-14 4:00,C9LH9L,2023-11-14 4:00,2023-11-14 4:00,2023-11-14 17:19,2023-11-14 17:18,2024-02-19 10:28,1,yes,SMS,Afrikaans,Male,Active,Nov-23,yes,"[45, 50)",0,0,1,11,8,37.57142857142857,FALSE,No,541.9814014,1
2024-02-02 4:00,JACG1V,2024-02-02 4:00,2024-02-02 4:00,2024-02-01 16:48,2023-11-14 17:18,2024-02-19 10:28,1,yes,SMS,Afrikaans,Male,Active,Feb-24,yes,"[45, 50)",78,-1,1,2,8,37.57142857142857,FALSE,Yes,541.9814014,1
2024-03-04 4:00,EWUS9W,2024-03-04 4:00,2024-03-04 4:00,2024-03-12 14:06,2023-11-14 17:19,2024-03-12 14:06,1,yes,SMS,Afrikaans,Male,Active,Mar-24,yes,"[45, 50)",39,8,1,3,8,37.57142857142857,FALSE,Yes,541.9814014,1
2023-12-14 4:00,WFJOI2,2023-12-14 4:00,2023-12-14 4:00,2024-05-09 16:00,2023-11-14 17:18,2024-05-09 16:00,1,yes,SMS,Afrikaans,Male,Active,May-24,yes,"[45, 50)",58,147,1,5,8,37.57142857142857,FALSE,Yes,541.9814014,1
2024-05-03 3:00,5HQ36T,2024-05-03 3:00,2024-05-03 3:00,2024-05-09 16:01,2023-11-14 17:19,2024-05-09 16:01,1,yes,SMS,Afrikaans,Male,Active,May-24,yes,"[45, 50)",0,6,1,5,8,37.57142857142857,FALSE,Yes,541.9814014,1
2024-06-09 3:00,1STBHO,2024-06-09 3:00,2024-06-09 3:00,2024-06-20 14:41,2023-11-14 17:19,2024-06-20 14:41,1,yes,SMS,Afrikaans,Male,Active,Jun-24,yes,"[45, 50)",41,11,1,6,8,37.57142857142857,FALSE,Yes,541.9814014,1
2024-06-09 3:00,1STBHO,2024-06-09 3:00,2024-06-09 3:00,2024-06-20 14:41,2024-07-30 21:33,2024-08-02 11:35,1,yes,SMS,Afrikaans,Male,Active,Jun-24,yes,"[45, 50)",0,11,1,6,8,37.57142857142857,FALSE,Yes,541.9814014,1
2024-08-19 3:00,J6HAWG,2024-08-19 3:00,2024-08-19 3:00,2024-08-06 17:39,2023-11-14 17:19,2024-08-06 17:39,1,yes,SMS,Afrikaans,Male,Active,Aug-24,yes,"[45, 50)",47,-13,1,8,8,37.57142857142857,FALSE,No,541.9814014,1
2023-11-23 4:00,FZKICQ,2023-11-23 4:00,2023-11-23 4:00,2023-11-23 17:20,2023-10-19 20:04,2024-02-19 10:31,1,yes,SMS,"Somali , English",Female,Closed,Nov-23,yes,"[40, 45)",0,0,1,11,1,,TRUE,No,0.6279157993981737,0
2023-12-07 4:00,IRKI2U,2023-12-07 4:00,2023-12-07 4:00,2023-12-07 17:43,2023-12-07 17:41,2024-02-19 10:16,4,yes,"SMS , Email","Arabic , English",Female,Active,Dec-23,yes,"[25, 30)",0,0,1,12,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-01-08 4:00,7BI7J3,2024-01-08 4:00,2024-01-08 4:00,2024-01-08 19:28,2024-01-08 18:30,2024-02-19 10:07,4,yes,"SMS , Email","Arabic , English",Female,Active,Jan-24,yes,"[25, 30)",32,0,1,1,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-02-07 4:00,6C1F1Z,2024-02-07 4:00,2024-02-07 4:00,2024-02-08 19:24,2023-12-07 17:41,2024-02-19 10:16,4,yes,"SMS , Email","Arabic , English",Female,Active,Feb-24,yes,"[25, 30)",30,1,1,2,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-03-07 4:00,P8TDAK,2024-03-07 4:00,2024-03-07 4:00,2024-03-12 14:57,2023-12-07 17:41,2024-03-12 14:57,4,yes,"SMS , Email","Arabic , English",Female,Active,Mar-24,yes,"[25, 30)",32,5,1,3,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-04-07 3:00,IUR3IR,2024-04-07 3:00,2024-04-07 3:00,2024-04-23 15:17,2023-12-07 17:41,2024-04-23 15:17,4,yes,"SMS , Email","Arabic , English",Female,Active,Apr-24,yes,"[25, 30)",42,16,1,4,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-05-07 3:00,OVW8NI,2024-05-07 3:00,2024-05-07 3:00,2024-05-28 15:35,2023-12-07 17:41,2024-05-28 15:35,4,yes,"SMS , Email","Arabic , English",Female,Active,May-24,yes,"[25, 30)",35,21,1,5,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-05-07 3:00,OVW8NI,2024-05-07 3:00,2024-05-07 3:00,2024-05-28 15:35,2024-07-30 21:33,2024-08-02 11:31,4,yes,"SMS , Email","Arabic , English",Female,Active,May-24,yes,"[25, 30)",0,21,1,5,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-07-07 3:00,7SC48E,2024-07-07 3:00,2024-07-07 3:00,2024-07-02 14:53,2023-12-07 17:41,2024-07-02 14:53,4,yes,"SMS , Email","Arabic , English",Female,Active,Jul-24,yes,"[25, 30)",34,-5,1,7,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-07-07 3:00,7SC48E,2024-07-07 3:00,2024-07-07 3:00,2024-07-02 14:53,2024-07-30 21:33,2024-08-02 11:23,4,yes,"SMS , Email","Arabic , English",Female,Active,Jul-24,yes,"[25, 30)",0,-5,1,7,10,26.11111111111111,FALSE,Yes,12.800983896244164,4
2024-08-02 3:00,KMCCB0,2024-08-02 3:00,2024-08-02 3:00,2024-08-01 17:27,2023-12-07 17:41,2024-08-01 17:27,4,yes,"SMS , Email","Arabic , English",Female,Active,Aug-24,yes,"[25, 30)",30,-1,1,8,10,26.11111111111111,FALSE,No,12.800983896244164,4
2023-11-30 4:00,ZWA0P7,2023-11-30 4:00,2023-11-30 4:00,2023-11-30 17:11,2023-11-30 17:10,2024-02-19 10:19,3,yes,SMS,Arabic,Male,Outreach,Nov-23,yes,"[40, 45)",0,0,1,11,7,42.5,FALSE,Yes,3.8207975130420255,2
2024-01-04 4:00,F8MWKZ,2024-01-04 4:00,2024-01-04 4:00,2024-01-04 18:23,2024-01-04 18:22,2024-02-19 10:09,3,yes,SMS,Arabic,Male,Outreach,Jan-24,yes,"[40, 45)",35,0,1,1,7,42.5,FALSE,No,3.8207975130420255,2
2024-03-08 4:00,SHO34R,2024-03-08 4:00,2024-03-08 4:00,2024-03-07 18:06,2024-01-04 18:22,2024-03-07 18:07,3,yes,SMS,Arabic,Male,Outreach,Mar-24,yes,"[40, 45)",62,-1,1,3,7,42.5,FALSE,Yes,3.8207975130420255,2
2024-04-08 3:00,Y5WDG9,2024-04-08 3:00,2024-04-08 3:00,2024-04-08 17:50,2024-01-04 18:22,2024-04-08 17:50,3,yes,SMS,Arabic,Male,Outreach,Apr-24,yes,"[40, 45)",31,0,1,4,7,42.5,FALSE,Yes,3.8207975130420255,2
2024-05-08 3:00,LLU0PY,2024-05-08 3:00,2024-05-08 3:00,2024-05-09 17:32,2024-01-04 18:22,2024-05-09 17:32,3,yes,SMS,Arabic,Male,Outreach,May-24,yes,"[40, 45)",30,1,1,5,7,42.5,FALSE,No,3.8207975130420255,2
2024-07-09 3:00,J7RUS6,2024-07-09 3:00,2024-07-09 3:00,2024-07-22 18:08,2024-01-04 18:23,2024-07-22 18:08,3,yes,SMS,Arabic,Male,Outreach,Jul-24,yes,"[40, 45)",74,13,1,7,7,42.5,FALSE,Yes,3.8207975130420255,2
2024-08-09 3:00,AXY3ZG,2024-08-09 3:00,2024-08-09 3:00,2024-08-15 14:26,2024-01-04 18:23,2024-08-15 14:26,3,yes,SMS,Arabic,Male,Outreach,Aug-24,yes,"[40, 45)",23,6,1,8,7,42.5,FALSE,No,3.8207975130420255,2
2023-11-14 4:00,JQHAG7,2023-11-14 4:00,2023-11-14 4:00,2023-11-14 16:13,2023-11-14 16:12,2024-02-19 10:28,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Nov-23,yes,"[35, 40)",0,0,1,11,9,33.625,FALSE,Yes,3.165071022491808,0
2023-12-12 4:00,CWIVWO,2023-12-12 4:00,2023-12-12 4:00,2023-12-12 17:32,2023-12-12 17:32,2024-02-19 10:15,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Dec-23,yes,"[35, 40)",28,0,1,12,9,33.625,FALSE,Yes,3.165071022491808,0
2024-01-12 4:00,MPOXEQ,2024-01-12 4:00,2024-01-12 4:00,2024-01-11 17:16,2023-12-12 17:33,2024-02-19 10:15,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Jan-24,yes,"[35, 40)",29,-1,1,1,9,33.625,FALSE,Yes,3.165071022491808,0
2024-02-12 4:00,ZF6VRZ,2024-02-12 4:00,2024-02-12 4:00,2024-02-12 17:37,2023-12-12 17:33,2024-02-19 10:15,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Feb-24,yes,"[35, 40)",32,0,1,2,9,33.625,FALSE,Yes,3.165071022491808,0
2024-03-12 3:00,1XGB97,2024-03-12 3:00,2024-03-12 3:00,2024-03-11 18:25,2023-12-12 17:33,2024-03-11 18:25,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Mar-24,yes,"[35, 40)",28,-1,1,3,9,33.625,FALSE,Yes,3.165071022491808,0
2024-04-12 3:00,7PMHOY,2024-04-12 3:00,2024-04-12 3:00,2024-04-09 16:46,2023-12-12 17:33,2024-04-09 16:46,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Apr-24,yes,"[35, 40)",28,-3,1,4,9,33.625,FALSE,Yes,3.165071022491808,0
2024-05-12 3:00,D6KPAW,2024-05-12 3:00,2024-05-12 3:00,2024-05-09 17:35,2023-12-12 17:33,2024-05-09 17:35,3,yes,"SMS , WhatsApp",Arabic,Male,Active,May-24,yes,"[35, 40)",30,-3,1,5,9,33.625,FALSE,No,3.165071022491808,0
2024-07-09 3:00,JB67PO,2024-07-09 3:00,2024-07-09 3:00,2024-07-24 15:34,2023-12-12 17:33,2024-07-24 15:34,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Jul-24,yes,"[35, 40)",75,15,1,7,9,33.625,FALSE,Yes,3.165071022491808,0
2024-08-09 3:00,GRVEMO,2024-08-09 3:00,2024-08-09 3:00,2024-08-12 17:00,2023-12-12 17:33,2024-08-12 17:00,3,yes,"SMS , WhatsApp",Arabic,Male,Active,Aug-24,yes,"[35, 40)",19,3,1,8,9,33.625,FALSE,No,3.165071022491808,0
2023-11-20 4:00,WJAC68,2023-11-20 4:00,2023-11-20 4:00,2023-11-20 15:34,2023-11-20 15:33,2024-02-19 10:25,6,yes,"SMS , Email",Persian,Male,Active,Nov-23,yes,"[25, 30)",0,0,1,11,8,35.42857142857143,FALSE,Yes,8.418424771,4
